timestamp, focused_object, type
3.175556,Projector Screen,Screen
3.186667,Projector Screen,Screen
3.197778,Projector Screen,Screen
3.208889,Projector Screen,Screen
3.22,Projector Screen,Screen
3.231111,Projector Screen,Screen
3.242222,Projector Screen,Screen
3.253333,Projector Screen,Screen
3.264445,Projector Screen,Screen
3.275556,Projector Screen,Screen
3.286667,Projector Screen,Screen
3.297778,Projector Screen,Screen
3.308889,Projector Screen,Screen
3.32,Projector Screen,Screen
3.331111,Projector Screen,Screen
3.342222,Projector Screen,Screen
3.353333,Projector Screen,Screen
3.364444,Projector Screen,Screen
3.375556,Projector Screen,Screen
3.386667,Projector Screen,Screen
3.397778,Projector Screen,Screen
3.408889,Male Classmate 9,Classmate
3.42,Male Classmate 9,Classmate
3.431111,Male Classmate 9,Classmate
3.442222,Male Classmate 9,Classmate
3.453333,Male Classmate 9,Classmate
3.464445,Male Classmate 9,Classmate
3.475556,Male Classmate 9,Classmate
3.486667,Male Classmate 9,Classmate
3.497778,Male Classmate 9,Classmate
3.508889,Male Classmate 9,Classmate
3.52,Male Classmate 9,Classmate
3.531111,Male Classmate 9,Classmate
3.542222,Male Classmate 9,Classmate
3.553334,Male Classmate 9,Classmate
3.564445,Male Classmate 9,Classmate
3.575556,Male Classmate 9,Classmate
3.586667,Male Classmate 9,Classmate
3.597778,Male Classmate 9,Classmate
3.608889,Projector Screen,Screen
3.62,Projector Screen,Screen
3.631111,Projector Screen,Screen
3.642222,Projector Screen,Screen
3.653333,Projector Screen,Screen
3.664444,Projector Screen,Screen
3.675556,Projector Screen,Screen
3.686667,Projector Screen,Screen
3.697778,Projector Screen,Screen
3.708889,Projector Screen,Screen
3.72,Projector Screen,Screen
3.731111,Projector Screen,Screen
3.742222,Projector Screen,Screen
3.753333,Projector Screen,Screen
3.764445,Projector Screen,Screen
3.775556,Projector Screen,Screen
3.786667,Projector Screen,Screen
3.797778,Projector Screen,Screen
3.808889,Projector Screen,Screen
3.82,Projector Screen,Screen
3.831111,Projector Screen,Screen
3.842222,Projector Screen,Screen
3.853333,Projector Screen,Screen
3.864444,Projector Screen,Screen
3.875556,Projector Screen,Screen
3.886667,Projector Screen,Screen
3.897778,Projector Screen,Screen
3.908889,Projector Screen,Screen
3.92,Projector Screen,Screen
3.931111,Projector Screen,Screen
3.942222,Projector Screen,Screen
3.953333,Projector Screen,Screen
3.964445,Projector Screen,Screen
3.975556,Projector Screen,Screen
3.986667,Projector Screen,Screen
3.997778,Projector Screen,Screen
4.008889,Projector Screen,Screen
4.02,Projector Screen,Screen
4.031111,Projector Screen,Screen
4.042222,Projector Screen,Screen
4.053333,Projector Screen,Screen
4.064445,Projector Screen,Screen
4.075556,Projector Screen,Screen
4.086667,Projector Screen,Screen
4.097778,Projector Screen,Screen
4.108889,Projector Screen,Screen
4.12,Projector Screen,Screen
4.131111,Projector Screen,Screen
4.142222,Projector Screen,Screen
4.153334,Projector Screen,Screen
4.164444,Projector Screen,Screen
4.175556,Projector Screen,Screen
4.186667,Projector Screen,Screen
4.197778,Projector Screen,Screen
4.208889,Projector Screen,Screen
4.22,Projector Screen,Screen
4.231111,Projector Screen,Screen
4.242222,Projector Screen,Screen
4.253334,Projector Screen,Screen
4.264444,Projector Screen,Screen
4.275556,Projector Screen,Screen
4.286667,Projector Screen,Screen
4.297778,Projector Screen,Screen
4.308889,Projector Screen,Screen
4.32,Projector Screen,Screen
4.331111,Projector Screen,Screen
4.342222,Projector Screen,Screen
4.353333,Projector Screen,Screen
4.364445,Projector Screen,Screen
4.375556,Projector Screen,Screen
4.386667,Projector Screen,Screen
4.397778,Projector Screen,Screen
4.408889,Projector Screen,Screen
4.42,Projector Screen,Screen
4.431111,Projector Screen,Screen
4.442222,Projector Screen,Screen
4.453333,Projector Screen,Screen
4.464445,Projector Screen,Screen
4.475556,Projector Screen,Screen
4.486667,Projector Screen,Screen
4.497778,Projector Screen,Screen
4.508889,Projector Screen,Screen
4.52,Projector Screen,Screen
4.531111,Projector Screen,Screen
4.542222,Projector Screen,Screen
4.553333,Projector Screen,Screen
4.564445,Projector Screen,Screen
4.575556,Projector Screen,Screen
4.586667,Projector Screen,Screen
4.597778,Projector Screen,Screen
4.608889,Projector Screen,Screen
4.62,Projector Screen,Screen
4.631111,Projector Screen,Screen
4.642222,Projector Screen,Screen
4.653334,Projector Screen,Screen
4.664444,Projector Screen,Screen
4.675556,Projector Screen,Screen
4.686667,Projector Screen,Screen
4.697778,Projector Screen,Screen
4.708889,Projector Screen,Screen
4.72,Projector Screen,Screen
4.731111,Projector Screen,Screen
4.742222,Projector Screen,Screen
4.753334,Projector Screen,Screen
4.764444,Projector Screen,Screen
4.775556,Projector Screen,Screen
4.786667,Projector Screen,Screen
4.797778,Projector Screen,Screen
4.808889,Projector Screen,Screen
4.82,Projector Screen,Screen
4.831111,Projector Screen,Screen
4.842222,Projector Screen,Screen
4.853333,Projector Screen,Screen
4.864445,Projector Screen,Screen
4.875556,Female Classmate 3,Classmate
4.886667,Female Classmate 3,Classmate
4.897778,Female Classmate 3,Classmate
4.908889,Female Classmate 3,Classmate
4.92,Female Classmate 3,Classmate
4.931111,Female Classmate 3,Classmate
4.942222,Female Classmate 3,Classmate
4.953333,Female Classmate 3,Classmate
4.964445,Female Classmate 3,Classmate
4.975556,Female Classmate 3,Classmate
4.986667,Female Classmate 3,Classmate
4.997778,Female Classmate 3,Classmate
5.008889,Female Classmate 3,Classmate
5.02,Female Classmate 3,Classmate
5.031111,Female Classmate 3,Classmate
5.042222,Female Classmate 3,Classmate
5.053333,Female Classmate 3,Classmate
5.064445,Female Classmate 3,Classmate
5.075556,Female Classmate 3,Classmate
5.086667,Female Classmate 3,Classmate
5.097778,Female Classmate 3,Classmate
5.108889,Female Classmate 3,Classmate
5.12,Female Classmate 3,Classmate
5.131111,Female Classmate 3,Classmate
5.142222,Female Classmate 3,Classmate
5.153334,Female Classmate 3,Classmate
5.164444,Female Classmate 3,Classmate
5.175556,Female Classmate 3,Classmate
5.186667,Female Classmate 3,Classmate
5.197778,Female Classmate 3,Classmate
5.208889,Female Classmate 3,Classmate
5.22,Female Classmate 3,Classmate
5.231111,Female Classmate 3,Classmate
5.242222,Female Classmate 3,Classmate
5.253334,Female Classmate 3,Classmate
5.264444,Female Classmate 3,Classmate
5.275556,none
5.286667,none
5.297778,none
5.308889,none
5.32,none
5.331111,none
5.342222,none
5.353333,none
5.364445,none
5.375556,none
5.386667,none
5.397778,none
5.408889,none
5.42,none
5.431111,none
5.442222,Female Classmate 10,Classmate
5.453333,Female Classmate 10,Classmate
5.464445,Female Classmate 10,Classmate
5.475556,Female Classmate 10,Classmate
5.486667,Female Classmate 10,Classmate
5.497778,Female Classmate 10,Classmate
5.508889,Female Classmate 10,Classmate
5.52,Female Classmate 10,Classmate
5.531111,Female Classmate 10,Classmate
5.542222,Female Classmate 10,Classmate
5.553333,Female Classmate 10,Classmate
5.564445,Female Classmate 10,Classmate
5.575556,Female Classmate 10,Classmate
5.586667,Female Classmate 10,Classmate
5.597778,Female Classmate 10,Classmate
5.608889,Female Classmate 10,Classmate
5.62,Female Classmate 10,Classmate
5.631111,Female Classmate 10,Classmate
5.642222,Female Classmate 2,Classmate
5.653334,Female Classmate 2,Classmate
5.664444,Female Classmate 2,Classmate
5.675556,Glass,Object
5.686667,Glass,Object
5.697778,Glass,Object
5.708889,Male Classmate 8,Classmate
5.72,Male Classmate 8,Classmate
5.731111,Male Classmate 8,Classmate
5.742222,Male Classmate 8,Classmate
5.753334,Male Classmate 8,Classmate
5.764444,Male Classmate 8,Classmate
5.775556,Male Classmate 8,Classmate
5.786667,Male Classmate 8,Classmate
5.797778,Male Classmate 8,Classmate
5.808889,Male Classmate 8,Classmate
5.82,Male Classmate 8,Classmate
5.831111,Male Classmate 8,Classmate
5.842222,Male Classmate 8,Classmate
5.853333,Male Classmate 8,Classmate
5.864445,Male Classmate 8,Classmate
5.875556,Glass,Object
5.886667,Glass,Object
5.897778,Glass,Object
5.908889,Glass,Object
5.92,Glass,Object
5.931111,Glass,Object
5.942223,none
5.953333,none
5.964445,none
5.975556,none
5.986667,none
5.997778,none
6.008889,Female Classmate 10,Classmate
6.02,Female Classmate 10,Classmate
6.031111,Female Classmate 10,Classmate
6.042222,Female Classmate 10,Classmate
6.053333,Female Classmate 10,Classmate
6.064445,Female Classmate 10,Classmate
6.075556,Female Classmate 10,Classmate
6.086667,Female Classmate 10,Classmate
6.097778,Female Classmate 10,Classmate
6.108889,Female Classmate 10,Classmate
6.12,Female Classmate 10,Classmate
6.131111,Female Classmate 10,Classmate
6.142222,Female Classmate 10,Classmate
6.153334,Female Classmate 10,Classmate
6.164444,Female Classmate 10,Classmate
6.175556,Female Classmate 10,Classmate
6.186667,Female Classmate 10,Classmate
6.197778,Female Classmate 10,Classmate
6.208889,Projector Screen,Screen
6.22,Projector Screen,Screen
6.231111,Projector Screen,Screen
6.242222,Projector Screen,Screen
6.253334,Projector Screen,Screen
6.264445,Projector Screen,Screen
6.275556,Projector Screen,Screen
6.286667,Projector Screen,Screen
6.297778,Projector Screen,Screen
6.308889,Projector Screen,Screen
6.32,Projector Screen,Screen
6.331111,Projector Screen,Screen
6.342222,Projector Screen,Screen
6.353333,Projector Screen,Screen
6.364445,Projector Screen,Screen
6.375556,Projector Screen,Screen
6.386667,Projector Screen,Screen
6.397778,Projector Screen,Screen
6.408889,Projector Screen,Screen
6.42,Projector Screen,Screen
6.431111,Projector Screen,Screen
6.442223,Projector Screen,Screen
6.453333,Projector Screen,Screen
6.464445,Projector Screen,Screen
6.475556,Projector Screen,Screen
6.486667,Projector Screen,Screen
6.497778,Projector Screen,Screen
6.508889,Female Classmate 3,Classmate
6.52,Female Classmate 3,Classmate
6.531111,Female Classmate 3,Classmate
6.542222,Female Classmate 3,Classmate
6.553333,Female Classmate 3,Classmate
6.564445,Female Classmate 3,Classmate
6.575556,Female Classmate 3,Classmate
6.586667,Female Classmate 3,Classmate
6.597778,Female Classmate 3,Classmate
6.608889,Female Classmate 3,Classmate
6.62,Female Classmate 3,Classmate
6.631111,Female Classmate 3,Classmate
6.642222,Female Classmate 3,Classmate
6.653334,Female Classmate 3,Classmate
6.664444,Female Classmate 3,Classmate
6.675556,Female Classmate 3,Classmate
6.686667,Female Classmate 3,Classmate
6.697778,Female Classmate 3,Classmate
6.708889,Female Classmate 3,Classmate
6.72,Female Classmate 3,Classmate
6.731111,Female Classmate 3,Classmate
6.742222,Female Classmate 3,Classmate
6.753334,Female Classmate 3,Classmate
6.764445,Female Classmate 3,Classmate
6.775556,Female Classmate 3,Classmate
6.786667,Female Classmate 3,Classmate
6.797778,Female Classmate 3,Classmate
6.808889,Female Classmate 3,Classmate
6.82,Female Classmate 3,Classmate
6.831111,Female Classmate 3,Classmate
6.842222,Projector Screen,Screen
6.853333,Projector Screen,Screen
6.864445,Projector Screen,Screen
6.875556,Projector Screen,Screen
6.886667,Projector Screen,Screen
6.897778,Projector Screen,Screen
6.908889,Male Classmate 2,Classmate
6.92,Male Classmate 2,Classmate
6.931111,Male Classmate 2,Classmate
6.942223,Male Classmate 2,Classmate
6.953333,Male Classmate 2,Classmate
6.964445,Male Classmate 2,Classmate
6.975556,Male Classmate 2,Classmate
6.986667,Male Classmate 2,Classmate
6.997778,Male Classmate 2,Classmate
7.008889,Male Classmate 2,Classmate
7.02,Male Classmate 2,Classmate
7.031111,Male Classmate 2,Classmate
7.042222,Male Classmate 2,Classmate
7.053333,Male Classmate 2,Classmate
7.064445,Male Classmate 2,Classmate
7.075556,Male Classmate 2,Classmate
7.086667,Male Classmate 2,Classmate
7.097778,Male Classmate 2,Classmate
7.108889,Male Classmate 2,Classmate
7.12,Male Classmate 2,Classmate
7.131111,Male Classmate 2,Classmate
7.142222,Male Classmate 2,Classmate
7.153334,Male Classmate 2,Classmate
7.164444,Male Classmate 2,Classmate
7.175556,Male Classmate 2,Classmate
7.186667,Male Classmate 2,Classmate
7.197778,Male Classmate 2,Classmate
7.208889,Male Classmate 2,Classmate
7.22,Male Classmate 2,Classmate
7.231111,Male Classmate 2,Classmate
7.242222,Male Classmate 2,Classmate
7.253334,Male Classmate 2,Classmate
7.264445,Male Classmate 2,Classmate
7.275556,Male Classmate 2,Classmate
7.286667,Male Classmate 2,Classmate
7.297778,Male Classmate 2,Classmate
7.308889,Male Classmate 2,Classmate
7.32,Male Classmate 2,Classmate
7.331111,Male Classmate 2,Classmate
7.342222,Male Classmate 2,Classmate
7.353333,Male Classmate 2,Classmate
7.364445,Male Classmate 2,Classmate
7.375556,Male Classmate 2,Classmate
7.386667,Male Classmate 2,Classmate
7.397778,Male Classmate 2,Classmate
7.408889,Male Classmate 2,Classmate
7.42,Male Classmate 2,Classmate
7.431111,Male Classmate 2,Classmate
7.442223,Male Classmate 2,Classmate
7.453333,Male Classmate 2,Classmate
7.464445,Male Classmate 2,Classmate
7.475556,Male Classmate 2,Classmate
7.486667,Male Classmate 2,Classmate
7.497778,Male Classmate 2,Classmate
7.508889,Male Classmate 2,Classmate
7.52,Male Classmate 2,Classmate
7.531111,Male Classmate 2,Classmate
7.542222,none
7.553333,none
7.564445,none
7.575556,none
7.586667,none
7.597778,none
7.608889,none
7.62,none
7.631111,none
7.642222,none
7.653334,none
7.664444,none
7.675556,none
7.686667,none
7.697778,none
7.708889,none
7.72,none
7.731112,none
7.742222,Projector Screen,Screen
7.753334,Projector Screen,Screen
7.764445,Projector Screen,Screen
7.775556,Projector Screen,Screen
7.786667,Projector Screen,Screen
7.797778,Projector Screen,Screen
7.808889,Projector Screen,Screen
7.82,Projector Screen,Screen
7.831111,Projector Screen,Screen
7.842222,Projector Screen,Screen
7.853333,Projector Screen,Screen
7.864445,Projector Screen,Screen
7.875556,Projector Screen,Screen
7.886667,Projector Screen,Screen
7.897778,Projector Screen,Screen
7.908889,Projector Screen,Screen
7.92,Projector Screen,Screen
7.931111,Projector Screen,Screen
7.942223,Projector Screen,Screen
7.953333,Projector Screen,Screen
7.964445,Projector Screen,Screen
7.975556,Projector Screen,Screen
7.986667,Projector Screen,Screen
7.997778,Projector Screen,Screen
8.008889,Projector Screen,Screen
8.02,Projector Screen,Screen
8.031112,Projector Screen,Screen
8.042222,Male Classmate 1,Classmate
8.053333,Male Classmate 1,Classmate
8.064445,Male Classmate 1,Classmate
8.075556,Male Classmate 1,Classmate
8.086667,Male Classmate 1,Classmate
8.097778,Male Classmate 1,Classmate
8.108889,Male Classmate 1,Classmate
8.12,Male Classmate 1,Classmate
8.131111,Male Classmate 1,Classmate
8.142222,Male Classmate 1,Classmate
8.153334,Male Classmate 1,Classmate
8.164445,Male Classmate 1,Classmate
8.175556,Male Classmate 1,Classmate
8.186666,Male Classmate 1,Classmate
8.197778,Male Classmate 1,Classmate
8.208889,Male Classmate 1,Classmate
8.22,Male Classmate 1,Classmate
8.231112,Male Classmate 1,Classmate
8.242223,Male Classmate 1,Classmate
8.253333,Male Classmate 1,Classmate
8.264444,Male Classmate 1,Classmate
8.275556,Male Classmate 1,Classmate
8.286667,Male Classmate 1,Classmate
8.297778,Male Classmate 1,Classmate
8.308889,Male Classmate 1,Classmate
8.320001,Male Classmate 1,Classmate
8.331111,Male Classmate 1,Classmate
8.342222,Male Classmate 1,Classmate
8.353333,Male Classmate 1,Classmate
8.364445,Male Classmate 1,Classmate
8.375556,Male Classmate 1,Classmate
8.386667,Male Classmate 1,Classmate
8.397778,Male Classmate 1,Classmate
8.408889,Male Classmate 1,Classmate
8.42,Male Classmate 1,Classmate
8.431111,Male Classmate 1,Classmate
8.442223,Male Classmate 1,Classmate
8.453334,Male Classmate 1,Classmate
8.464445,Male Classmate 1,Classmate
8.475555,none
8.486667,none
8.497778,none
8.508889,none
8.52,none
8.531112,none
8.542222,none
8.553333,none
8.564445,none
8.575556,none
8.586667,none
8.597778,none
8.608889,none
8.62,none
8.631111,none
8.642222,none
8.653334,none
8.664445,none
8.675556,none
8.686666,none
8.697778,none
8.708889,none
8.72,none
8.731112,none
8.742223,none
8.753333,none
8.764444,none
8.775556,Projector Screen,Screen
8.786667,Projector Screen,Screen
8.797778,Projector Screen,Screen
8.808889,none
8.820001,none
8.831111,none
8.842222,none
8.853333,none
8.864445,none
8.875556,none
8.886667,none
8.897778,none
8.908889,none
8.92,none
8.931111,none
8.942223,none
8.953334,none
8.964445,none
8.975555,Projector Screen,Screen
8.986667,Projector Screen,Screen
8.997778,Projector Screen,Screen
9.008889,Projector Screen,Screen
9.02,Projector Screen,Screen
9.031112,Projector Screen,Screen
9.042222,Projector Screen,Screen
9.053333,Projector Screen,Screen
9.064445,Projector Screen,Screen
9.075556,Projector Screen,Screen
9.086667,Projector Screen,Screen
9.097778,Projector Screen,Screen
9.10889,Projector Screen,Screen
9.12,Projector Screen,Screen
9.131111,Projector Screen,Screen
9.142222,Projector Screen,Screen
9.153334,Projector Screen,Screen
9.164445,Projector Screen,Screen
9.175556,Projector Screen,Screen
9.186666,Projector Screen,Screen
9.197778,Projector Screen,Screen
9.208889,Projector Screen,Screen
9.22,Projector Screen,Screen
9.231112,Projector Screen,Screen
9.242223,Female Classmate 10,Classmate
9.253333,Female Classmate 10,Classmate
9.264444,Female Classmate 10,Classmate
9.275556,Female Classmate 10,Classmate
9.286667,Female Classmate 10,Classmate
9.297778,Female Classmate 10,Classmate
9.308889,Female Classmate 10,Classmate
9.320001,Female Classmate 10,Classmate
9.331111,Female Classmate 10,Classmate
9.342222,Female Classmate 10,Classmate
9.353333,Female Classmate 10,Classmate
9.364445,Female Classmate 10,Classmate
9.375556,Female Classmate 10,Classmate
9.386667,Female Classmate 10,Classmate
9.397778,Female Classmate 10,Classmate
9.408889,Female Classmate 10,Classmate
9.42,Female Classmate 10,Classmate
9.431111,Female Classmate 10,Classmate
9.442223,Female Classmate 10,Classmate
9.453334,Female Classmate 10,Classmate
9.464445,Female Classmate 10,Classmate
9.475555,Female Classmate 10,Classmate
9.486667,Female Classmate 10,Classmate
9.497778,Female Classmate 10,Classmate
9.508889,Female Classmate 10,Classmate
9.52,Female Classmate 10,Classmate
9.531112,Female Classmate 10,Classmate
9.542222,Female Classmate 10,Classmate
9.553333,Female Classmate 10,Classmate
9.564445,Female Classmate 10,Classmate
9.575556,Female Classmate 10,Classmate
9.586667,Female Classmate 10,Classmate
9.597778,Female Classmate 10,Classmate
9.60889,Female Classmate 10,Classmate
9.62,Female Classmate 10,Classmate
9.631111,Female Classmate 10,Classmate
9.642222,Female Classmate 10,Classmate
9.653334,Female Classmate 10,Classmate
9.664445,Female Classmate 10,Classmate
9.675556,Female Classmate 10,Classmate
9.686666,Female Classmate 10,Classmate
9.697778,Female Classmate 10,Classmate
9.708889,Female Classmate 10,Classmate
9.72,Female Classmate 10,Classmate
9.731112,Female Classmate 10,Classmate
9.742223,Female Classmate 10,Classmate
9.753334,Female Classmate 10,Classmate
